Customer_ID,Gender,City,Account_Type,Balance,Churn,Age_Group,Income_Group
195664,Female,Kolkata,Savings,1119578.0,No,36-45,Middle Income
195665,Female,Delhi,Current,1487615.0,No,66+,High Income
195666,Female,Hyderabad,Current,691811.0,Yes,36-45,Middle Income
195667,Male,Chennai,Savings,358319.0,Yes,66+,High Income
195668,Male,Bangalore,Savings,83686.0,Yes,56-65,Middle Income
195669,Female,Delhi,Current,154920.0,Yes,56-65,High Income
195670,Male,Hyderabad,Savings,824653.0,No,56-65,High Income
195671,Female,Mumbai,Savings,1258760.0,No,66+,Middle Income
195672,Male,Delhi,Savings,943776.0,Yes,46-55,Middle Income
195673,Female,Hyderabad,Savings,1375672.0,Yes,66+,Middle Income
195674,Male,Pune,Current,156392.0,No,56-65,High Income
195675,Female,Bangalore,Current,22050.0,No,18-25,Low Income
195676,Female,Delhi,Savings,1014179.0,No,46-55,Middle Income
195677,Female,Hyderabad,Current,750900.0,No,46-55,High Income
195678,Female,Kolkata,Savings,118581.0,Yes,56-65,High Income
195679,Male,Pune,Savings,601626.0,Yes,66+,Middle Income
195680,Male,Hyderabad,Savings,1312483.0,No,36-45,High Income
195681,Female,Chennai,Savings,269035.0,No,46-55,High Income
195682,Female,Mumbai,Savings,88431.0,Yes,46-55,High Income
195683,Female,Mumbai,Current,944983.0,No,26-35,Middle Income
195684,Female,Pune,Savings,986968.0,Yes,46-55,Middle Income
195685,Female,Hyderabad,Savings,750900.0,Yes,26-35,High Income
195686,Male,Bangalore,Savings,1385015.0,Yes,46-55,High Income
195687,Female,Mumbai,Savings,36560.0,Yes,18-25,High Income
195688,Male,Chennai,Current,1043320.0,Yes,56-65,High Income
195689,Female,Delhi,Current,1409421.0,No,46-55,High Income
195690,Female,Chennai,Current,644381.0,No,18-25,High Income
195691,Male,Pune,Savings,791923.0,No,46-55,High Income
195692,Male,Mumbai,Savings,1150895.0,No,56-65,High Income
195693,Male,Delhi,Current,996596.0,Yes,18-25,High Income
195694,Female,Kolkata,Savings,802136.0,Yes,26-35,High Income
195695,Female,Kolkata,Current,721132.0,No,46-55,High Income
195696,Male,Delhi,Savings,350942.0,No,36-45,Low Income
195697,Female,Delhi,Savings,83482.0,Yes,66+,Middle Income
195698,Female,Delhi,Current,272744.0,Yes,26-35,Middle Income
195699,Female,Hyderabad,Current,1181828.0,Yes,66+,Middle Income
195700,Female,Mumbai,Savings,1317699.0,Yes,26-35,High Income
195701,Male,Kolkata,Savings,482700.0,Yes,36-45,High Income
195702,Female,Bangalore,Savings,1393467.0,No,26-35,High Income
195703,Female,Bangalore,Savings,178790.0,Yes,26-35,High Income
195704,Male,Kolkata,Savings,483311.0,No,66+,High Income
195705,Female,Delhi,Savings,989934.0,Yes,26-35,High Income
195706,Female,Bangalore,Savings,1230798.0,Yes,46-55,High Income
195707,Female,Delhi,Savings,1419300.0,No,46-55,High Income
195708,Male,Hyderabad,Current,1169833.0,No,26-35,High Income
195709,Female,Bangalore,Savings,250595.0,Yes,18-25,Middle Income
195710,Male,Pune,Savings,548269.0,No,36-45,Middle Income
195711,Male,Bangalore,Current,852929.0,No,66+,Low Income
195712,Male,Hyderabad,Savings,818980.0,Yes,26-35,Middle Income
195713,Female,Pune,Savings,1083901.0,No,26-35,Middle Income
195714,Female,Delhi,Savings,769962.0,Yes,66+,High Income
195715,Female,Chennai,Savings,1492735.0,Yes,66+,High Income
195716,Female,Mumbai,Savings,1034019.0,No,46-55,Low Income
195717,Male,Mumbai,Current,1488700.0,Yes,66+,High Income
195718,Female,Mumbai,Savings,150403.0,No,18-25,Low Income
195719,Female,Pune,Current,365044.0,Yes,66+,High Income
195720,Female,Delhi,Savings,45640.0,No,36-45,High Income
195721,Male,Bangalore,Savings,1074959.0,No,66+,High Income
195722,Male,Bangalore,Current,990601.0,Yes,36-45,Middle Income
195723,Male,Hyderabad,Current,1123685.0,Yes,26-35,High Income
195724,Male,Pune,Savings,463353.0,No,26-35,Middle Income
195725,Female,Kolkata,Current,750900.0,No,56-65,High Income
195726,Female,Bangalore,Current,956524.0,Yes,26-35,Low Income
195727,Male,Chennai,Savings,121897.0,No,56-65,Low Income
195728,Female,Delhi,Savings,1057909.0,Yes,36-45,Middle Income
195729,Female,Kolkata,Savings,346636.0,No,46-55,Low Income
195730,Female,Pune,Current,672430.0,No,46-55,High Income
195731,Male,Mumbai,Savings,750900.0,Yes,36-45,High Income
195732,Male,Hyderabad,Savings,1278983.0,No,66+,High Income
195733,Male,Chennai,Current,815952.0,Yes,56-65,Middle Income
195734,Male,Bangalore,Current,618903.0,Yes,26-35,High Income
195735,Female,Delhi,Savings,1053441.0,Yes,26-35,High Income
195736,Male,Chennai,Savings,1410309.0,No,26-35,High Income
195737,Male,Bangalore,Savings,1131565.0,Yes,36-45,Middle Income
195738,Male,Pune,Savings,1258476.0,No,46-55,Low Income
195739,Male,Delhi,Savings,730687.0,No,56-65,Middle Income
195740,Male,Bangalore,Savings,774791.0,No,26-35,High Income
195741,Female,Bangalore,Savings,638840.0,Yes,66+,High Income
195742,Male,Bangalore,Current,750900.0,Yes,46-55,High Income
195743,Male,Mumbai,Savings,485514.0,Yes,66+,Middle Income
195744,Female,Pune,Savings,46699.0,Yes,36-45,Low Income
195745,Female,Mumbai,Savings,420525.0,No,18-25,Middle Income
195746,Female,Delhi,Savings,59914.0,No,56-65,Low Income
195747,Female,Delhi,Savings,269192.0,Yes,36-45,High Income
195748,Female,Mumbai,Savings,1241851.0,Yes,56-65,Low Income
195749,Female,Kolkata,Current,709144.0,Yes,56-65,High Income
195750,Male,Kolkata,Savings,1031365.0,Yes,36-45,Middle Income
195751,Male,Delhi,Savings,1217770.0,No,56-65,Middle Income
195752,Male,Bangalore,Savings,356582.0,Yes,36-45,High Income
195753,Female,Chennai,Savings,319318.0,No,26-35,Middle Income
195754,Female,Kolkata,Savings,394452.0,Yes,56-65,High Income
195755,Male,Hyderabad,Current,750900.0,No,66+,Middle Income
195756,Male,Bangalore,Savings,744883.0,No,26-35,Middle Income
195757,Female,Delhi,Savings,868987.0,Yes,26-35,Middle Income
195758,Male,Chennai,Savings,1428924.0,Yes,36-45,Middle Income
195759,Male,Mumbai,Savings,916227.0,Yes,46-55,High Income
195760,Female,Hyderabad,Current,943284.0,Yes,36-45,High Income
195761,Female,Kolkata,Savings,221906.0,Yes,26-35,High Income
195762,Male,Chennai,Current,499284.0,No,18-25,High Income
195763,Female,Hyderabad,Savings,1228504.0,Yes,26-35,High Income
195764,Female,Bangalore,Current,153028.0,No,46-55,High Income
195765,Female,Mumbai,Savings,228706.0,Yes,18-25,Middle Income
195766,Female,Hyderabad,Savings,1226192.0,Yes,18-25,Middle Income
195767,Female,Mumbai,Savings,488897.0,No,36-45,High Income
195768,Female,Delhi,Savings,18752.0,No,26-35,High Income
195769,Female,Delhi,Savings,1133759.0,Yes,18-25,High Income
195770,Male,Bangalore,Savings,1246286.0,Yes,66+,High Income
195771,Male,Hyderabad,Current,396799.0,Yes,26-35,Middle Income
195772,Female,Bangalore,Current,98410.0,Yes,56-65,High Income
195773,Male,Hyderabad,Savings,174059.0,No,26-35,High Income
195774,Female,Pune,Savings,678178.0,No,56-65,High Income
195775,Male,Hyderabad,Savings,501508.0,Yes,36-45,Low Income
195776,Female,Delhi,Savings,562965.0,Yes,66+,High Income
195777,Male,Bangalore,Savings,750900.0,Yes,56-65,High Income
195778,Male,Pune,Savings,780144.0,No,26-35,Middle Income
195779,Female,Hyderabad,Savings,750900.0,No,18-25,High Income
195780,Female,Bangalore,Savings,11831.0,Yes,36-45,Middle Income
195781,Male,Bangalore,Current,966434.0,Yes,26-35,High Income
195782,Female,Bangalore,Current,835580.0,No,46-55,High Income
195783,Female,Delhi,Savings,1070849.0,Yes,26-35,High Income
195784,Female,Mumbai,Savings,1082371.0,Yes,26-35,Low Income
195785,Male,Mumbai,Current,166696.0,Yes,66+,Low Income
195786,Male,Mumbai,Savings,226994.0,No,26-35,Middle Income
195787,Female,Bangalore,Savings,1080818.0,Yes,66+,High Income
195788,Male,Kolkata,Savings,1337304.0,Yes,56-65,High Income
195789,Female,Delhi,Savings,16685.0,Yes,56-65,High Income
195790,Female,Bangalore,Current,750900.0,Yes,18-25,Low Income
195791,Female,Pune,Current,717639.0,Yes,46-55,Middle Income
195792,Male,Delhi,Current,750900.0,Yes,36-45,Middle Income
195793,Male,Mumbai,Savings,798251.0,No,66+,Low Income
195794,Male,Delhi,Savings,1484110.0,No,26-35,Middle Income
195795,Male,Hyderabad,Savings,638884.0,Yes,18-25,High Income
195796,Male,Kolkata,Savings,128341.0,Yes,46-55,Low Income
195797,Male,Chennai,Savings,991541.0,Yes,36-45,Middle Income
195798,Male,Delhi,Current,409909.0,No,46-55,High Income
195799,Male,Delhi,Savings,1340824.0,No,46-55,High Income
195800,Male,Pune,Savings,750900.0,No,18-25,High Income
195801,Female,Delhi,Current,1303798.0,Yes,56-65,High Income
195802,Male,Pune,Current,291032.0,Yes,36-45,High Income
195803,Male,Chennai,Current,1246775.0,No,36-45,Middle Income
195804,Male,Bangalore,Savings,750900.0,No,18-25,High Income
195805,Female,Delhi,Savings,750900.0,Yes,26-35,Middle Income
195806,Male,Delhi,Savings,621524.0,No,26-35,Middle Income
195807,Female,Hyderabad,Current,170318.0,Yes,18-25,Middle Income
195808,Male,Hyderabad,Current,1314468.0,No,36-45,High Income
195809,Male,Pune,Savings,1083366.0,Yes,18-25,Middle Income
195810,Male,Bangalore,Savings,1336822.0,Yes,66+,High Income
195811,Male,Bangalore,Savings,620031.0,Yes,36-45,Middle Income
195812,Female,Bangalore,Savings,1401337.0,Yes,36-45,Middle Income
195813,Female,Kolkata,Current,717639.0,No,56-65,Middle Income
195814,Male,Hyderabad,Current,1356142.0,Yes,66+,High Income
195815,Female,Mumbai,Savings,788613.0,Yes,66+,Middle Income
195816,Female,Chennai,Current,528014.0,No,36-45,Middle Income
195817,Male,Mumbai,Current,24299.0,No,26-35,Middle Income
195818,Male,Delhi,Savings,184123.0,Yes,36-45,Middle Income
195819,Male,Hyderabad,Savings,750900.0,No,36-45,High Income
195820,Female,Pune,Savings,280090.0,Yes,36-45,Low Income
195821,Female,Bangalore,Savings,831163.0,No,46-55,Low Income
195822,Male,Delhi,Savings,750900.0,No,46-55,High Income
195823,Male,Bangalore,Savings,10718.0,No,36-45,High Income
195824,Female,Hyderabad,Savings,435059.0,Yes,66+,Low Income
195825,Male,Bangalore,Savings,1307395.0,Yes,56-65,High Income
195826,Female,Chennai,Savings,324274.0,Yes,26-35,Low Income
195827,Male,Delhi,Current,1183982.0,Yes,56-65,High Income
195828,Female,Kolkata,Savings,735494.0,Yes,56-65,Middle Income
195829,Female,Bangalore,Savings,1230537.0,Yes,36-45,High Income
195830,Female,Pune,Savings,829628.0,Yes,36-45,High Income
195831,Female,Delhi,Savings,192643.0,Yes,56-65,Middle Income
195832,Male,Delhi,Savings,1012433.0,No,56-65,Middle Income
195833,Female,Bangalore,Savings,44236.0,Yes,36-45,High Income
195834,Male,Mumbai,Current,516313.0,Yes,46-55,High Income
195835,Female,Hyderabad,Savings,821335.0,No,26-35,High Income
195836,Female,Hyderabad,Savings,468436.0,Yes,46-55,Middle Income
195837,Female,Delhi,Savings,845450.0,No,26-35,High Income
195838,Male,Delhi,Savings,244541.0,Yes,56-65,High Income
195839,Female,Hyderabad,Current,23694.0,No,46-55,Middle Income
195840,Male,Delhi,Current,974096.0,Yes,26-35,High Income
195841,Female,Pune,Current,512288.0,Yes,66+,High Income
195842,Female,Hyderabad,Savings,778091.0,Yes,46-55,High Income
195843,Male,Kolkata,Savings,397847.0,Yes,56-65,Middle Income
195844,Male,Delhi,Savings,1172574.0,No,66+,Low Income
195845,Male,Bangalore,Savings,750900.0,No,36-45,Middle Income
195846,Male,Delhi,Current,1095418.0,No,56-65,High Income
195847,Male,Delhi,Savings,750900.0,No,66+,High Income
195848,Female,Bangalore,Current,906522.0,Yes,66+,Middle Income
195849,Male,Delhi,Savings,437807.0,No,66+,High Income
195850,Female,Kolkata,Savings,750900.0,No,56-65,High Income
195851,Female,Pune,Savings,978668.0,No,18-25,Middle Income
195852,Male,Hyderabad,Savings,316607.0,Yes,36-45,High Income
195853,Male,Bangalore,Savings,1181618.0,No,66+,High Income
195854,Female,Delhi,Current,1166380.0,No,18-25,High Income
195855,Female,Hyderabad,Savings,343949.0,Yes,56-65,High Income
195856,Male,Bangalore,Savings,857707.0,Yes,66+,High Income
195857,Female,Bangalore,Savings,34900.0,Yes,26-35,High Income
195858,Female,Chennai,Current,750900.0,Yes,26-35,Middle Income
195859,Female,Hyderabad,Savings,258373.0,No,18-25,High Income
195860,Female,Hyderabad,Savings,730966.0,Yes,56-65,Middle Income
195861,Male,Bangalore,Savings,1455379.0,No,26-35,Middle Income
195862,Male,Bangalore,Savings,1005417.0,Yes,26-35,High Income
195863,Male,Kolkata,Savings,750900.0,No,66+,High Income
195864,Female,Delhi,Current,1489309.0,Yes,18-25,High Income
195865,Male,Delhi,Savings,838127.0,No,56-65,Low Income
195866,Female,Delhi,Savings,881293.0,Yes,66+,Middle Income
195867,Male,Bangalore,Savings,750900.0,Yes,18-25,High Income
195868,Female,Delhi,Savings,24468.0,No,26-35,High Income
195869,Male,Chennai,Savings,1417952.0,Yes,26-35,Middle Income
195870,Female,Chennai,Savings,332921.0,No,56-65,High Income
195871,Male,Delhi,Savings,1278565.0,No,46-55,High Income
195872,Male,Delhi,Savings,508949.0,Yes,56-65,Low Income
195873,Male,Mumbai,Savings,1272538.0,Yes,56-65,Middle Income
195874,Male,Delhi,Savings,700185.0,No,56-65,High Income
195875,Female,Bangalore,Savings,854473.0,Yes,46-55,High Income
195876,Female,Hyderabad,Savings,691673.0,No,18-25,Low Income
195877,Female,Delhi,Savings,750900.0,No,56-65,High Income
195878,Female,Hyderabad,Current,89723.0,Yes,66+,Low Income
195879,Female,Mumbai,Savings,880092.0,No,66+,High Income
195880,Male,Bangalore,Current,935399.0,Yes,46-55,High Income
195881,Female,Bangalore,Savings,267617.0,No,56-65,Low Income
195882,Male,Delhi,Savings,248456.0,No,46-55,High Income
195883,Female,Delhi,Current,822676.0,Yes,26-35,Middle Income
195884,Male,Pune,Savings,904595.0,Yes,18-25,Middle Income
195885,Male,Bangalore,Savings,455390.0,No,46-55,High Income
195886,Male,Kolkata,Savings,931786.0,Yes,56-65,High Income
195887,Male,Pune,Savings,263586.0,No,66+,High Income
195888,Male,Bangalore,Savings,418513.0,Yes,36-45,High Income
195889,Male,Delhi,Savings,1065785.0,Yes,18-25,Middle Income
195890,Male,Bangalore,Savings,750900.0,Yes,18-25,Low Income
195891,Female,Hyderabad,Current,588353.0,Yes,18-25,Low Income
195892,Female,Bangalore,Savings,1374983.0,No,26-35,High Income
195893,Male,Chennai,Savings,647266.0,No,46-55,Middle Income
195894,Female,Delhi,Savings,303597.0,Yes,46-55,Middle Income
195895,Female,Delhi,Savings,107609.0,Yes,66+,High Income
195896,Male,Kolkata,Savings,1470326.0,Yes,26-35,High Income
195897,Female,Mumbai,Current,1070243.0,No,46-55,High Income
195898,Male,Delhi,Savings,729143.0,Yes,36-45,Middle Income
195899,Female,Pune,Savings,458539.0,Yes,26-35,Middle Income
195900,Female,Pune,Savings,750900.0,No,36-45,Middle Income
195901,Female,Pune,Current,901583.0,No,26-35,High Income
195902,Male,Kolkata,Current,1416129.0,Yes,36-45,High Income
195903,Male,Delhi,Savings,1012905.0,Yes,36-45,High Income
195904,Female,Mumbai,Savings,750900.0,No,66+,High Income
195905,Female,Delhi,Savings,1327892.0,No,46-55,Middle Income
195906,Female,Bangalore,Savings,1424331.0,Yes,36-45,Middle Income
195907,Male,Bangalore,Savings,785802.0,No,56-65,High Income
195908,Male,Bangalore,Savings,1242684.0,Yes,26-35,High Income
195909,Male,Chennai,Current,1366898.0,No,66+,Low Income
195910,Female,Pune,Current,317399.0,Yes,66+,Middle Income
195911,Male,Chennai,Current,412706.0,No,56-65,Middle Income
195912,Female,Delhi,Savings,412790.0,Yes,46-55,Low Income
195913,Male,Bangalore,Current,1373875.0,No,66+,Low Income
195914,Male,Delhi,Savings,286034.0,Yes,46-55,Middle Income
195915,Male,Bangalore,Savings,546147.0,Yes,56-65,Middle Income
195916,Female,Delhi,Savings,881370.0,Yes,36-45,High Income
195917,Female,Hyderabad,Savings,1373295.0,No,18-25,High Income
195918,Male,Pune,Savings,1390764.0,Yes,36-45,High Income
195919,Female,Pune,Savings,750900.0,No,26-35,Low Income
195920,Male,Pune,Savings,750900.0,No,66+,High Income
195921,Female,Kolkata,Savings,1104568.0,Yes,18-25,High Income
195922,Male,Mumbai,Savings,1131255.0,Yes,26-35,Middle Income
195923,Female,Delhi,Savings,276449.0,Yes,26-35,High Income
195924,Female,Delhi,Savings,1414575.0,Yes,26-35,High Income
195925,Male,Delhi,Savings,750900.0,Yes,56-65,High Income
195926,Female,Hyderabad,Savings,75704.0,No,26-35,High Income
195927,Female,Bangalore,Savings,1433415.0,No,36-45,Low Income
195928,Female,Mumbai,Savings,1333205.0,Yes,26-35,High Income
195929,Female,Bangalore,Savings,520905.0,No,36-45,Middle Income
195930,Male,Mumbai,Current,799726.0,Yes,36-45,High Income
195931,Male,Hyderabad,Savings,750900.0,Yes,56-65,High Income
195932,Female,Hyderabad,Savings,4496.0,Yes,18-25,High Income
195933,Female,Delhi,Savings,1317712.0,No,56-65,High Income
195934,Male,Chennai,Current,114057.0,No,46-55,High Income
195935,Female,Hyderabad,Savings,8179.0,No,46-55,High Income
195936,Female,Bangalore,Savings,961761.0,No,46-55,High Income
195937,Male,Hyderabad,Current,125186.0,No,26-35,High Income
195938,Male,Pune,Savings,581620.0,No,36-45,High Income
195939,Male,Delhi,Savings,1056784.0,No,26-35,High Income
195940,Male,Hyderabad,Savings,629147.0,Yes,66+,High Income
195941,Female,Hyderabad,Savings,622925.0,No,18-25,Low Income
195942,Female,Bangalore,Savings,181214.0,No,36-45,Low Income
195943,Female,Mumbai,Current,1398760.0,No,36-45,High Income
195944,Female,Delhi,Savings,643551.0,No,56-65,Middle Income
195945,Male,Bangalore,Savings,1013629.0,Yes,18-25,Low Income
195946,Female,Delhi,Savings,1359336.0,No,18-25,High Income
195947,Female,Delhi,Current,1400085.0,No,36-45,Low Income
195948,Female,Delhi,Savings,1227735.0,No,56-65,High Income
195949,Female,Chennai,Current,1402866.0,No,26-35,High Income
195950,Female,Kolkata,Savings,182144.0,Yes,56-65,High Income
195951,Male,Delhi,Savings,1331892.0,Yes,26-35,Middle Income
195952,Female,Hyderabad,Savings,1069174.0,Yes,36-45,High Income
195953,Female,Kolkata,Savings,1302050.0,Yes,26-35,Low Income
195954,Male,Kolkata,Current,426275.0,Yes,36-45,High Income
195955,Male,Mumbai,Current,1250731.0,Yes,56-65,High Income
195956,Male,Delhi,Savings,850610.0,Yes,18-25,High Income
195957,Male,Delhi,Savings,18943.0,No,46-55,High Income
195958,Female,Bangalore,Savings,118473.0,Yes,66+,Low Income
195959,Female,Chennai,Current,553457.0,Yes,36-45,Middle Income
195960,Female,Pune,Savings,734600.0,No,26-35,High Income
195961,Female,Mumbai,Savings,164000.0,No,36-45,High Income
195962,Male,Hyderabad,Savings,97719.0,No,36-45,High Income
195963,Female,Mumbai,Savings,1366709.0,Yes,56-65,High Income
195964,Male,Bangalore,Savings,568321.0,No,46-55,High Income
195965,Female,Delhi,Savings,444919.0,No,36-45,Middle Income
195966,Female,Delhi,Savings,750900.0,No,26-35,High Income
195967,Female,Chennai,Current,1462722.0,No,26-35,Middle Income
195968,Male,Mumbai,Current,1354893.0,No,56-65,High Income
195969,Male,Kolkata,Savings,209348.0,Yes,36-45,High Income
195970,Female,Bangalore,Savings,6746.0,No,26-35,High Income
195971,Male,Bangalore,Current,799043.0,No,18-25,Low Income
195972,Female,Delhi,Savings,9298.0,Yes,26-35,Middle Income
195973,Male,Bangalore,Savings,1199396.0,No,66+,Low Income
195974,Female,Bangalore,Savings,1106200.0,No,26-35,Low Income
195975,Female,Mumbai,Savings,62893.0,No,36-45,High Income
195976,Female,Pune,Current,70490.0,No,36-45,High Income
195977,Male,Pune,Savings,421671.0,No,18-25,High Income
195978,Male,Delhi,Current,1392287.0,No,66+,High Income
195979,Male,Mumbai,Savings,804232.0,No,46-55,Middle Income
195980,Female,Delhi,Current,713191.0,Yes,56-65,High Income
195981,Female,Delhi,Savings,1289134.0,Yes,46-55,High Income
195982,Female,Hyderabad,Savings,73352.0,No,36-45,Middle Income
195983,Female,Kolkata,Savings,750900.0,No,36-45,High Income
195984,Female,Delhi,Savings,549504.0,Yes,66+,Middle Income
195985,Male,Delhi,Savings,1452665.0,Yes,46-55,High Income
195986,Female,Chennai,Savings,6859.0,No,36-45,Middle Income
195987,Female,Mumbai,Savings,1127156.0,No,56-65,High Income
195988,Male,Hyderabad,Current,32405.0,No,56-65,High Income
195989,Male,Bangalore,Savings,1415701.0,Yes,36-45,Low Income
195990,Female,Delhi,Savings,1197679.0,Yes,18-25,Low Income
195991,Female,Delhi,Savings,503668.0,No,56-65,Middle Income
195992,Male,Chennai,Current,860859.0,Yes,46-55,Middle Income
195993,Female,Delhi,Savings,752421.0,No,56-65,High Income
195994,Female,Delhi,Savings,799355.0,Yes,46-55,High Income
195995,Female,Hyderabad,Savings,203580.0,No,26-35,Middle Income
195996,Male,Pune,Savings,531705.0,Yes,26-35,High Income
195997,Female,Delhi,Current,1426883.0,No,66+,High Income
195998,Male,Hyderabad,Savings,1475113.0,Yes,46-55,High Income
195999,Female,Pune,Current,1253935.0,Yes,56-65,High Income
196000,Female,Delhi,Savings,581967.0,Yes,26-35,Middle Income
196001,Female,Delhi,Savings,402677.0,Yes,26-35,High Income
196002,Female,Kolkata,Savings,464035.0,No,26-35,Middle Income
196003,Male,Bangalore,Savings,36363.0,No,36-45,High Income
196004,Male,Mumbai,Savings,1158897.0,No,26-35,Middle Income
196005,Female,Delhi,Savings,270040.0,Yes,18-25,Low Income
196006,Female,Mumbai,Savings,695006.0,Yes,66+,Middle Income
196007,Female,Hyderabad,Savings,305291.0,Yes,26-35,High Income
196008,Female,Chennai,Savings,720730.0,No,66+,Middle Income
196009,Female,Pune,Current,903776.0,No,36-45,High Income
196010,Male,Delhi,Savings,680907.0,Yes,26-35,Middle Income
196011,Male,Bangalore,Current,180245.0,Yes,36-45,Middle Income
196012,Female,Bangalore,Savings,1073142.0,Yes,26-35,Middle Income
196013,Female,Bangalore,Current,626688.0,No,26-35,Middle Income
196014,Male,Delhi,Savings,807372.0,Yes,46-55,High Income
196015,Female,Mumbai,Savings,648230.0,Yes,56-65,High Income
196016,Male,Delhi,Savings,1294981.0,Yes,66+,Low Income
196017,Female,Delhi,Savings,337721.0,No,36-45,Middle Income
196018,Male,Delhi,Savings,648623.0,Yes,56-65,High Income
196019,Female,Chennai,Savings,477791.0,No,26-35,Middle Income
196020,Male,Delhi,Savings,893543.0,Yes,66+,Middle Income
196021,Male,Delhi,Current,479060.0,Yes,66+,High Income
196022,Female,Delhi,Current,750900.0,Yes,36-45,High Income
196023,Female,Kolkata,Savings,698483.0,Yes,66+,Middle Income
196024,Female,Bangalore,Savings,750900.0,Yes,26-35,High Income
196025,Male,Kolkata,Savings,336486.0,Yes,26-35,Middle Income
196026,Female,Chennai,Savings,499233.0,Yes,66+,High Income
196027,Male,Chennai,Savings,984341.0,Yes,18-25,High Income
196028,Male,Bangalore,Savings,457454.0,Yes,66+,High Income
196029,Female,Bangalore,Savings,1287567.0,No,56-65,High Income
196030,Female,Delhi,Savings,264301.0,Yes,26-35,High Income
196031,Female,Hyderabad,Savings,619906.0,Yes,18-25,High Income
196032,Female,Delhi,Savings,750900.0,No,56-65,Middle Income
196033,Female,Bangalore,Current,212158.0,No,36-45,High Income
196034,Female,Mumbai,Current,557629.0,No,26-35,Middle Income
196035,Female,Mumbai,Savings,566736.0,Yes,26-35,Middle Income
196036,Male,Pune,Savings,796122.0,No,18-25,High Income
196037,Male,Chennai,Savings,422138.0,Yes,26-35,High Income
196038,Female,Delhi,Savings,676047.0,Yes,18-25,High Income
196039,Female,Bangalore,Savings,276547.0,No,18-25,Middle Income
196040,Male,Delhi,Current,796050.0,Yes,46-55,High Income
196041,Male,Delhi,Current,1022176.0,No,66+,High Income
196042,Male,Bangalore,Savings,1372658.0,Yes,18-25,High Income
196043,Female,Bangalore,Savings,1437067.0,Yes,18-25,High Income
196044,Male,Bangalore,Current,1196429.0,No,18-25,Middle Income
196045,Male,Delhi,Savings,1000561.0,Yes,26-35,High Income
196046,Male,Bangalore,Current,1301253.0,Yes,18-25,High Income
196047,Male,Delhi,Current,889167.0,Yes,46-55,High Income
196048,Female,Delhi,Savings,475809.0,No,26-35,Middle Income
196049,Male,Delhi,Savings,847241.0,Yes,26-35,Middle Income
196050,Male,Mumbai,Savings,380227.0,Yes,18-25,High Income
196051,Male,Delhi,Savings,92718.0,Yes,36-45,High Income
196052,Female,Pune,Savings,1202362.0,No,26-35,Low Income
196053,Female,Hyderabad,Savings,750900.0,Yes,66+,Middle Income
196054,Male,Bangalore,Savings,1027589.0,No,56-65,Middle Income
196055,Male,Hyderabad,Savings,1126635.0,No,36-45,Low Income
196056,Female,Bangalore,Savings,1290134.0,No,66+,High Income
196057,Male,Delhi,Savings,634569.0,Yes,26-35,High Income
196058,Male,Hyderabad,Savings,646190.0,No,46-55,High Income
196059,Male,Mumbai,Savings,915305.0,Yes,46-55,High Income
196060,Female,Hyderabad,Current,901850.0,Yes,66+,Middle Income
196061,Female,Delhi,Current,1457520.0,No,66+,High Income
196062,Female,Bangalore,Savings,1292950.0,No,26-35,Middle Income
196063,Male,Mumbai,Savings,229481.0,Yes,36-45,High Income
196064,Male,Bangalore,Savings,559287.0,No,26-35,Low Income
196065,Male,Delhi,Current,140105.0,No,66+,High Income
196066,Female,Kolkata,Savings,1369855.0,Yes,18-25,High Income
196067,Female,Delhi,Savings,151575.0,No,46-55,High Income
196068,Male,Kolkata,Savings,1049150.0,Yes,46-55,High Income
196069,Male,Chennai,Current,399359.0,No,66+,Middle Income
196070,Female,Pune,Current,750900.0,Yes,56-65,Middle Income
196071,Male,Delhi,Savings,1350194.0,No,56-65,High Income
196072,Female,Delhi,Savings,718178.0,No,36-45,High Income
196073,Male,Hyderabad,Savings,1138696.0,Yes,18-25,High Income
196074,Female,Chennai,Savings,459397.0,Yes,46-55,Middle Income
196075,Male,Hyderabad,Savings,772668.0,Yes,46-55,Middle Income
196076,Female,Bangalore,Savings,784053.0,Yes,46-55,High Income
196077,Female,Kolkata,Savings,1379961.0,No,36-45,Middle Income
196078,Male,Chennai,Savings,743045.0,Yes,56-65,High Income
196079,Male,Delhi,Savings,280723.0,No,26-35,High Income
196080,Female,Delhi,Savings,1324617.0,No,46-55,Middle Income
196081,Female,Hyderabad,Savings,814385.0,Yes,18-25,High Income
196082,Female,Kolkata,Savings,475607.0,No,46-55,High Income
196083,Female,Bangalore,Savings,1396373.0,Yes,26-35,High Income
196084,Male,Kolkata,Savings,1332289.0,No,36-45,Low Income
196085,Female,Chennai,Savings,1022536.0,Yes,26-35,Middle Income
196086,Male,Bangalore,Savings,804020.0,Yes,26-35,Low Income
196087,Male,Mumbai,Current,1279498.0,No,56-65,Middle Income
196088,Female,Kolkata,Savings,1110563.0,No,56-65,Middle Income
196089,Male,Hyderabad,Savings,945416.0,Yes,18-25,High Income
196090,Female,Bangalore,Savings,53461.0,No,36-45,Middle Income
196091,Female,Bangalore,Savings,667343.0,Yes,26-35,High Income
196092,Female,Delhi,Savings,454148.0,Yes,26-35,High Income
196093,Male,Bangalore,Savings,241638.0,No,56-65,High Income
196094,Female,Bangalore,Savings,901441.0,No,46-55,High Income
